Year,Month,Date,Flow
2005,4,4/11/2005,34958
2005,4,4/12/2005,34129
2005,4,4/13/2005,30453
2005,4,4/14/2005,28860
2005,4,4/15/2005,26508
2005,4,4/16/2005,25732
2005,4,4/17/2005,25937
2005,4,4/18/2005,26694
2005,4,4/19/2005,25367
2005,4,4/20/2005,24302
2005,4,4/21/2005,23451
2005,4,4/22/2005,21741
2005,4,4/23/2005,22513
2005,4,4/24/2005,21458
2005,4,4/25/2005,21067
2005,4,4/26/2005,20346
2005,4,4/27/2005,23357
2005,4,4/28/2005,25486
2005,4,4/29/2005,25917
2005,4,4/30/2005,25427
2005,5,5/1/2005,26545
2005,5,5/2/2005,23692
2005,5,5/3/2005,22026
2005,5,5/4/2005,23436
2005,5,5/5/2005,23942
2005,5,5/6/2005,25079
2005,5,5/7/2005,26825
2005,5,5/8/2005,31670
2005,5,5/9/2005,34272
2005,5,5/10/2005,37543
2005,5,5/11/2005,47121
2005,5,5/12/2005,50322
2005,5,5/13/2005,50953
2005,5,5/14/2005,50489
2005,5,5/15/2005,50091
2005,5,5/16/2005,49479
2005,5,5/17/2005,50007
2005,5,5/18/2005,52269
2005,5,5/19/2005,56368
2005,5,5/20/2005,76413
2005,5,5/21/2005,86026
2005,5,5/22/2005,91682
2005,5,5/23/2005,90260
2005,5,5/24/2005,84952
2005,5,5/25/2005,79299
2005,5,5/26/2005,71311
2005,5,5/27/2005,62616
2005,5,5/28/2005,56164
2005,5,5/29/2005,50740
2005,5,5/30/2005,49247
2005,5,5/31/2005,50135
2005,6,6/1/2005,48887
2005,6,6/2/2005,47440
2005,6,6/3/2005,46295
2005,6,6/4/2005,43450
2005,6,6/5/2005,38020
2005,6,6/6/2005,36018
2005,6,6/7/2005,33120
2005,6,6/8/2005,32468
2005,6,6/9/2005,30369
2005,6,6/10/2005,30188
2005,6,6/11/2005,31666
2005,6,6/12/2005,32574
2005,6,6/13/2005,31096
2005,6,6/14/2005,28942
2005,6,6/15/2005,26995
2005,6,6/16/2005,24855
2005,6,6/17/2005,25106
2005,6,6/18/2005,26557
2005,6,6/19/2005,26378
2005,6,6/20/2005,26575
2005,6,6/21/2005,29778
2005,6,6/22/2005,28749
2005,6,6/23/2005,19903
2005,6,6/24/2005,16651
2005,6,6/25/2005,14683
2005,6,6/26/2005,13860
2005,6,6/27/2005,12930
2005,6,6/28/2005,12495
2005,6,6/29/2005,11432
2005,6,6/30/2005,11562
2005,7,7/1/2005,10530
2005,7,7/2/2005,9779
2005,7,7/3/2005,10318
2005,7,7/4/2005,11135
2005,7,7/5/2005,11316
2005,7,7/6/2005,11265
2005,7,7/7/2005,10605
2005,7,7/8/2005,10148
2005,7,7/9/2005,9752
2005,7,7/10/2005,9971
2005,7,7/11/2005,9408
2005,7,7/12/2005,8927
2005,7,7/13/2005,8726
2005,7,7/14/2005,8710
2005,7,7/15/2005,9678
2005,7,7/16/2005,10225
2005,7,7/17/2005,9841
2005,7,7/18/2005,9628
2005,7,7/19/2005,9628
2005,7,7/20/2005,9604
2005,7,7/21/2005,9047
2005,7,7/22/2005,9442
2005,7,7/23/2005,9203
2005,7,7/24/2005,9012
2005,7,7/25/2005,9033
2005,7,7/26/2005,8614
2005,7,7/27/2005,8428
2005,7,7/28/2005,8232
2005,7,7/29/2005,7750
2005,7,7/30/2005,7471
2005,7,7/31/2005,7247
2005,8,8/1/2005,6874
2005,8,8/2/2005,6620
2005,8,8/3/2005,6520
2005,8,8/4/2005,6277
2005,8,8/5/2005,6503
2005,8,8/6/2005,6216
2005,8,8/7/2005,6035
2005,8,8/8/2005,5992
2005,8,8/9/2005,6000
2005,8,8/10/2005,6065
2005,8,8/11/2005,6990
2005,8,8/12/2005,5117
2005,8,8/13/2005,3899
2005,8,8/14/2005,4153
2005,8,8/15/2005,4565
2005,8,8/16/2005,5054
2005,8,8/17/2005,4856
2005,8,8/18/2005,4789
2005,8,8/19/2005,5301
2005,8,8/20/2005,5592
2005,8,8/21/2005,5531
2005,8,8/22/2005,5637
2005,8,8/23/2005,5513
2005,8,8/24/2005,5319
2005,8,8/25/2005,5947
2005,8,8/26/2005,6049
2005,8,8/27/2005,5817
2005,8,8/28/2005,5682
2005,8,8/29/2005,5321
2005,8,8/30/2005,5204
2005,8,8/31/2005,5160
2005,9,9/1/2005,5087
2005,9,9/2/2005,5706
2005,9,9/3/2005,5998
2005,9,9/4/2005,6304
2005,9,9/5/2005,6576
2005,9,9/6/2005,6222
2005,9,9/7/2005,6830
2005,9,9/8/2005,6605
2005,9,9/9/2005,6987
2005,9,9/10/2005,7806
2005,9,9/11/2005,7728
2005,9,9/12/2005,8117
2005,9,9/13/2005,8142
2005,9,9/14/2005,8152
2005,9,9/15/2005,7482
2005,9,9/16/2005,7169
2005,9,9/17/2005,8038
2005,9,9/18/2005,8015
2005,9,9/19/2005,8156
2005,9,9/20/2005,6928
2005,9,9/21/2005,6980
2005,9,9/22/2005,6870
2005,9,9/23/2005,6269
2005,9,9/24/2005,6683
2005,9,9/25/2005,7088
2005,9,9/26/2005,7139
2005,9,9/27/2005,7403
2005,9,9/28/2005,7577
2005,9,9/29/2005,6812
2005,9,9/30/2005,6661
2005,10,10/1/2005,6736
2005,10,10/2/2005,7263
2005,10,10/3/2005,7015
2005,10,10/4/2005,7035
2005,10,10/5/2005,6674
2005,10,10/6/2005,6214
2005,10,10/7/2005,5876
2005,10,10/8/2005,5710
2005,10,10/9/2005,5577
2005,10,10/10/2005,5326
2005,10,10/11/2005,4658
2005,10,10/12/2005,4857
2005,10,10/13/2005,4813
2005,10,10/14/2005,4187
2005,10,10/15/2005,4426
2005,10,10/16/2005,4367
2005,10,10/17/2005,3179
2005,10,10/18/2005,2182
2005,10,10/19/2005,2693
2005,10,10/20/2005,1988
2005,10,10/21/2005,2007
2005,10,10/22/2005,2500
2005,10,10/23/2005,3089
2005,10,10/24/2005,3833
2005,10,10/25/2005,2866
2005,10,10/26/2005,3141
2005,10,10/27/2005,4343
2005,10,10/28/2005,3569
2005,10,10/29/2005,3763
2005,10,10/30/2005,4690
2005,10,10/31/2005,3906
2005,11,11/1/2005,2789
2005,11,11/2/2005,3370
2005,11,11/3/2005,4126
2005,11,11/4/2005,3180
2005,11,11/5/2005,5496
2005,11,11/6/2005,4671
2005,11,11/7/2005,3048
2005,11,11/8/2005,5237
2005,11,11/9/2005,4814
2005,11,11/10/2005,7152
2005,11,11/11/2005,7502
2005,11,11/12/2005,6542
2005,11,11/13/2005,4208
2005,11,11/14/2005,3470
2005,11,11/15/2005,3013
2005,11,11/16/2005,3582
2005,11,11/17/2005,4096
2005,11,11/18/2005,4463
2005,11,11/19/2005,4652
2005,11,11/20/2005,4788
2005,11,11/21/2005,4530
2005,11,11/22/2005,4250
2005,11,11/23/2005,5027
2005,11,11/24/2005,5509
2005,11,11/25/2005,5978
2005,11,11/26/2005,6456
2005,11,11/27/2005,6313
2005,11,11/28/2005,7159
2005,11,11/29/2005,7269
2005,11,11/30/2005,7570
2005,12,12/1/2005,10802
2005,12,12/2/2005,15242
2005,12,12/3/2005,19115
2005,12,12/4/2005,25552
2005,12,12/5/2005,20717
2005,12,12/6/2005,12322
2005,12,12/7/2005,8214
2005,12,12/8/2005,6576
2005,12,12/9/2005,5548
2005,12,12/10/2005,4975
2005,12,12/11/2005,4181
2005,12,12/12/2005,4062
2005,12,12/13/2005,4446
2005,12,12/14/2005,4215
2005,12,12/15/2005,4083
2005,12,12/16/2005,3802
2005,12,12/17/2005,5794
2005,12,12/18/2005,16668
2005,12,12/19/2005,20058
2005,12,12/20/2005,23485
2005,12,12/21/2005,35084
2005,12,12/22/2005,43324
2005,12,12/23/2005,43541
2005,12,12/24/2005,53126
2005,12,12/25/2005,72508
2005,12,12/26/2005,89560
2005,12,12/27/2005,106118
2005,12,12/28/2005,123366
2005,12,12/29/2005,145626
2005,12,12/30/2005,159808
2005,12,12/31/2005,235781
2006,1,1/1/2006,350249
2006,1,1/2/2006,365755
2006,1,1/3/2006,368424
2006,1,1/4/2006,337980
2006,1,1/5/2006,289996
2006,1,1/6/2006,248926
2006,1,1/7/2006,205364
2006,1,1/8/2006,185224
2006,1,1/9/2006,171902
2006,1,1/10/2006,156278
2006,1,1/11/2006,143982
2006,1,1/12/2006,131313
2006,1,1/13/2006,120734
2006,1,1/14/2006,118650
2006,1,1/15/2006,113985
2006,1,1/16/2006,111452
2006,1,1/17/2006,111186
2006,1,1/18/2006,111302
2006,1,1/19/2006,102083
2006,1,1/20/2006,94463
2006,1,1/21/2006,85923
2006,1,1/22/2006,77032
2006,1,1/23/2006,69744
2006,1,1/24/2006,65365
2006,1,1/25/2006,62319
2006,1,1/26/2006,58044
2006,1,1/27/2006,53828
2006,1,1/28/2006,51848
2006,1,1/29/2006,51333
2006,1,1/30/2006,53453
2006,1,1/31/2006,55416
2006,2,2/1/2006,58254
2006,2,2/2/2006,60617
2006,2,2/3/2006,63621
2006,2,2/4/2006,65297
2006,2,2/5/2006,73298
2006,2,2/6/2006,79902
2006,2,2/7/2006,85475
2006,2,2/8/2006,83882
2006,2,2/9/2006,80292
2006,2,2/10/2006,75717
2006,2,2/11/2006,72531
2006,2,2/12/2006,64928
2006,2,2/13/2006,57907
2006,2,2/14/2006,51840
2006,2,2/15/2006,45711
2006,2,2/16/2006,41584
2006,2,2/17/2006,39290
2006,2,2/18/2006,37113
2006,2,2/19/2006,34520
2006,2,2/20/2006,32281
2006,2,2/21/2006,30686
2006,2,2/22/2006,27618
2006,2,2/23/2006,25164
2006,2,2/24/2006,25024
2006,2,2/25/2006,26975
2006,2,2/26/2006,30381
2006,2,2/27/2006,36546
2006,2,2/28/2006,53161
2006,3,3/1/2006,72560
2006,3,3/2/2006,97867
2006,3,3/3/2006,122082
2006,3,3/4/2006,122224
2006,3,3/5/2006,117133
2006,3,3/6/2006,133340
2006,3,3/7/2006,155962
2006,3,3/8/2006,168272
2006,3,3/9/2006,175262
2006,3,3/10/2006,161617
2006,3,3/11/2006,136521
2006,3,3/12/2006,121642
2006,3,3/13/2006,112869
2006,3,3/14/2006,112495
2006,3,3/15/2006,112404
2006,3,3/16/2006,110615
2006,3,3/17/2006,103911
2006,3,3/18/2006,101765
2006,3,3/19/2006,97716
2006,3,3/20/2006,98084
2006,3,3/21/2006,96879
2006,3,3/22/2006,94886
2006,3,3/23/2006,90979
2006,3,3/24/2006,87624
2006,3,3/25/2006,92131
2006,3,3/26/2006,103110
2006,3,3/27/2006,113752
2006,3,3/28/2006,113596
2006,3,3/29/2006,116482
2006,3,3/30/2006,114799
2006,3,3/31/2006,118614
2006,4,4/1/2006,123214
2006,4,4/2/2006,130820
2006,4,4/3/2006,149259
2006,4,4/4/2006,214682
2006,4,4/5/2006,255257
2006,4,4/6/2006,256965
2006,4,4/7/2006,236198
2006,4,4/8/2006,216020
2006,4,4/9/2006,204895
2006,4,4/10/2006,196888
2006,4,4/11/2006,181823
2006,4,4/12/2006,192248
2006,4,4/13/2006,203555
2006,4,4/14/2006,207896
2006,4,4/15/2006,218267
2006,4,4/16/2006,224708
2006,4,4/17/2006,225523
2006,4,4/18/2006,216615
2006,4,4/19/2006,201385
2006,4,4/20/2006,179234
2006,4,4/21/2006,157406
2006,4,4/22/2006,147264
2006,4,4/23/2006,140212
2006,4,4/24/2006,137385
2006,4,4/25/2006,133140
2006,4,4/26/2006,132543
2006,4,4/27/2006,129550
2006,4,4/28/2006,126135
2006,4,4/29/2006,122593
2006,4,4/30/2006,121449
2006,5,5/1/2006,122053
2006,5,5/2/2006,120172
2006,5,5/3/2006,117614
2006,5,5/4/2006,108988
2006,5,5/5/2006,104903
2006,5,5/6/2006,101649
2006,5,5/7/2006,97265
2006,5,5/8/2006,93045
2006,5,5/9/2006,88347
2006,5,5/10/2006,86573
2006,5,5/11/2006,85785
2006,5,5/12/2006,86370
2006,5,5/13/2006,86473
2006,5,5/14/2006,84813
2006,5,5/15/2006,82475
2006,5,5/16/2006,80791
2006,5,5/17/2006,78105
2006,5,5/18/2006,72374
2006,5,5/19/2006,70241
2006,5,5/20/2006,69279
2006,5,5/21/2006,71701
2006,5,5/22/2006,73682
2006,5,5/23/2006,71898
2006,5,5/24/2006,72086
2006,5,5/25/2006,70243
2006,5,5/26/2006,64552
2006,5,5/27/2006,57792
2006,5,5/28/2006,54854
2006,5,5/29/2006,51426
2006,5,5/30/2006,48562
2006,5,5/31/2006,46989
2006,6,6/1/2006,46139
2006,6,6/2/2006,45187
2006,6,6/3/2006,40968
2006,6,6/4/2006,39723
2006,6,6/5/2006,40615
2006,6,6/6/2006,40190
2006,6,6/7/2006,41648
2006,6,6/8/2006,42058
2006,6,6/9/2006,41200
2006,6,6/10/2006,40646
2006,6,6/11/2006,40001
2006,6,6/12/2006,39792
2006,6,6/13/2006,39820
2006,6,6/14/2006,39226
2006,6,6/15/2006,38365
2006,6,6/16/2006,38561
2006,6,6/17/2006,37739
2006,6,6/18/2006,36881
2006,6,6/19/2006,35231
2006,6,6/20/2006,33080
2006,6,6/21/2006,31509
2006,6,6/22/2006,27076
2006,6,6/23/2006,25883
2006,6,6/24/2006,25017
2006,6,6/25/2006,25087
2006,6,6/26/2006,25866
2006,6,6/27/2006,25884
2006,6,6/28/2006,24752
2006,6,6/29/2006,26741
2006,6,6/30/2006,24871
2006,7,7/1/2006,19211
2006,7,7/2/2006,16371
2006,7,7/3/2006,14428
2006,7,7/4/2006,12638
2006,7,7/5/2006,11654
2006,7,7/6/2006,11502
2006,7,7/7/2006,11793
2006,7,7/8/2006,10663
2006,7,7/9/2006,9868
2006,7,7/10/2006,8640
2006,7,7/11/2006,7994
2006,7,7/12/2006,7929
2006,7,7/13/2006,8616
2006,7,7/14/2006,7481
2006,7,7/15/2006,8212
2006,7,7/16/2006,8778
2006,7,7/17/2006,9780
2006,7,7/18/2006,9136
2006,7,7/19/2006,9257
2006,7,7/20/2006,9583
2006,7,7/21/2006,9012
2006,7,7/22/2006,9058
2006,7,7/23/2006,9279
2006,7,7/24/2006,9904
2006,7,7/25/2006,10064
2006,7,7/26/2006,10008
2006,7,7/27/2006,10217
2006,7,7/28/2006,9882
2006,7,7/29/2006,9193
2006,7,7/30/2006,9040
2006,7,7/31/2006,8909
2006,8,8/1/2006,10054
2006,8,8/2/2006,9770
2006,8,8/3/2006,9200
2006,8,8/4/2006,8690
2006,8,8/5/2006,9450
2006,8,8/6/2006,8983
2006,8,8/7/2006,8643
2006,8,8/8/2006,8397
2006,8,8/9/2006,8032
2006,8,8/10/2006,7855
2006,8,8/11/2006,7580
2006,8,8/12/2006,7739
2006,8,8/13/2006,7722
2006,8,8/14/2006,7471
2006,8,8/15/2006,7292
2006,8,8/16/2006,8261
2006,8,8/17/2006,7984
2006,8,8/18/2006,8092
2006,8,8/19/2006,8234
2006,8,8/20/2006,8546
2006,8,8/21/2006,8853
2006,8,8/22/2006,8127
2006,8,8/23/2006,8336
2006,8,8/24/2006,9170
2006,8,8/25/2006,7756
2006,8,8/26/2006,7832
2006,8,8/27/2006,7592
2006,8,8/28/2006,7423
2006,8,8/29/2006,6539
2006,8,8/30/2006,6827
2006,8,8/31/2006,7002
2006,9,9/1/2006,7077
2006,9,9/2/2006,7092
2006,9,9/3/2006,7404
2006,9,9/4/2006,7573
2006,9,9/5/2006,7619
2006,9,9/6/2006,7155
2006,9,9/7/2006,7042
2006,9,9/8/2006,6599
2006,9,9/9/2006,7785
2006,9,9/10/2006,8036
2006,9,9/11/2006,8141
2006,9,9/12/2006,8661
2006,9,9/13/2006,9373
2006,9,9/14/2006,8514
2006,9,9/15/2006,9954
2006,9,9/16/2006,9516
2006,9,9/17/2006,9545
2006,9,9/18/2006,9808
2006,9,9/19/2006,9494
2006,9,9/20/2006,8824
2006,9,9/21/2006,8689
2006,9,9/22/2006,8728
2006,9,9/23/2006,8370
2006,9,9/24/2006,8064
2006,9,9/25/2006,7728
2006,9,9/26/2006,7221
2006,9,9/27/2006,6985
2006,9,9/28/2006,6152
2006,9,9/29/2006,5170
2006,9,9/30/2006,5286
2006,10,10/1/2006,6440
2006,10,10/2/2006,6081
2006,10,10/3/2006,5649
2006,10,10/4/2006,5714
2006,10,10/5/2006,6576
2006,10,10/6/2006,5653
2006,10,10/7/2006,5854
2006,10,10/8/2006,5935
2006,10,10/9/2006,5323
2006,10,10/10/2006,4123
2006,10,10/11/2006,4175
2006,10,10/12/2006,3656
2006,10,10/13/2006,3588
2006,10,10/14/2006,4787
2006,10,10/15/2006,3841
2006,10,10/16/2006,2581
2006,10,10/17/2006,2580
2006,10,10/18/2006,2016
2006,10,10/19/2006,1873
2006,10,10/20/2006,2319
2006,10,10/21/2006,3686
2006,10,10/22/2006,2554
2006,10,10/23/2006,2503
2006,10,10/24/2006,3028
2006,10,10/25/2006,3631
2006,10,10/26/2006,2963
2006,10,10/27/2006,2863
2006,10,10/28/2006,2816
2006,10,10/29/2006,2608
2006,10,10/30/2006,3709
2006,10,10/31/2006,4489
2006,11,11/1/2006,3663
2006,11,11/2/2006,4913
2006,11,11/3/2006,4762
2006,11,11/4/2006,5494
2006,11,11/5/2006,5374
2006,11,11/6/2006,4233
2006,11,11/7/2006,3766
2006,11,11/8/2006,3982
2006,11,11/9/2006,3387
2006,11,11/10/2006,4400
2006,11,11/11/2006,4930
2006,11,11/12/2006,5036
2006,11,11/13/2006,7960
2006,11,11/14/2006,8785
2006,11,11/15/2006,9437
2006,11,11/16/2006,8284
2006,11,11/17/2006,8276
2006,11,11/18/2006,5029
2006,11,11/19/2006,4697
2006,11,11/20/2006,3865
2006,11,11/21/2006,3871
2006,11,11/22/2006,4019
2006,11,11/23/2006,4213
2006,11,11/24/2006,4109
2006,11,11/25/2006,4377
2006,11,11/26/2006,4303
2006,11,11/27/2006,4687
2006,11,11/28/2006,5099
2006,11,11/29/2006,6288
2006,11,11/30/2006,5679
2006,12,12/1/2006,3085
2006,12,12/2/2006,2541
2006,12,12/3/2006,2462
2006,12,12/4/2006,3032
2006,12,12/5/2006,2905
2006,12,12/6/2006,3789
2006,12,12/7/2006,3758
2006,12,12/8/2006,4339
2006,12,12/9/2006,8371
2006,12,12/10/2006,10929
2006,12,12/11/2006,10346
2006,12,12/12/2006,15564
2006,12,12/13/2006,15645
2006,12,12/14/2006,13199
2006,12,12/15/2006,15504
2006,12,12/16/2006,17414
2006,12,12/17/2006,13267
2006,12,12/18/2006,11275
2006,12,12/19/2006,9057
2006,12,12/20/2006,6496
2006,12,12/21/2006,6489
2006,12,12/22/2006,6657
2006,12,12/23/2006,6675
2006,12,12/24/2006,6738
2006,12,12/25/2006,6616
2006,12,12/26/2006,6183
2006,12,12/27/2006,7977
2006,12,12/28/2006,12120
2006,12,12/29/2006,17722
2006,12,12/30/2006,17815
2006,12,12/31/2006,11630
2007,1,1/1/2007,9287
2007,1,1/2/2007,9742
2007,1,1/3/2007,8688
2007,1,1/4/2007,10310
2007,1,1/5/2007,11600
2007,1,1/6/2007,11284
2007,1,1/7/2007,11824
2007,1,1/8/2007,10738
2007,1,1/9/2007,8809
2007,1,1/10/2007,8148
2007,1,1/11/2007,7401
2007,1,1/12/2007,6372
2007,1,1/13/2007,4734
2007,1,1/14/2007,4348
2007,1,1/15/2007,8384
2007,1,1/16/2007,7853
2007,1,1/17/2007,7770
2007,1,1/18/2007,8109
2007,1,1/19/2007,7935
2007,1,1/20/2007,8213
2007,1,1/21/2007,8274
2007,1,1/22/2007,8118
2007,1,1/23/2007,6649
2007,1,1/24/2007,7077
2007,1,1/25/2007,6780
2007,1,1/26/2007,6606
2007,1,1/27/2007,6760
2007,1,1/28/2007,7481
2007,1,1/29/2007,7853
2007,1,1/30/2007,8840
2007,1,1/31/2007,9537
2007,2,2/1/2007,9588
2007,2,2/2/2007,9006
2007,2,2/3/2007,8490
2007,2,2/4/2007,8031
2007,2,2/5/2007,7877
2007,2,2/6/2007,7774
2007,2,2/7/2007,8310
2007,2,2/8/2007,9712
2007,2,2/9/2007,12511
2007,2,2/10/2007,21268
2007,2,2/11/2007,34092
2007,2,2/12/2007,46754
2007,2,2/13/2007,45630
2007,2,2/14/2007,42265
2007,2,2/15/2007,32433
2007,2,2/16/2007,27658
2007,2,2/17/2007,23837
2007,2,2/18/2007,20012
2007,2,2/19/2007,18085
2007,2,2/20/2007,16484
2007,2,2/21/2007,15140
2007,2,2/22/2007,15890
2007,2,2/23/2007,16248
2007,2,2/24/2007,17395
2007,2,2/25/2007,22649
2007,2,2/26/2007,29679
2007,2,2/27/2007,33278
2007,2,2/28/2007,34468
2007,3,3/1/2007,34277
2007,3,3/2/2007,30882
2007,3,3/3/2007,26571
2007,3,3/4/2007,23937
2007,3,3/5/2007,22190
2007,3,3/6/2007,20433
2007,3,3/7/2007,17847
2007,3,3/8/2007,15848
2007,3,3/9/2007,14641
2007,3,3/10/2007,13411
2007,3,3/11/2007,13045
2007,3,3/12/2007,11727
2007,3,3/13/2007,11474
2007,3,3/14/2007,11047
2007,3,3/15/2007,11238
2007,3,3/16/2007,10825
2007,3,3/17/2007,9952
2007,3,3/18/2007,9706
2007,3,3/19/2007,8560
2007,3,3/20/2007,9799
2007,3,3/21/2007,10505
2007,3,3/22/2007,10104
2007,3,3/23/2007,9779
2007,3,3/24/2007,9453
2007,3,3/25/2007,8200
2007,3,3/26/2007,9065
2007,3,3/27/2007,9034
2007,3,3/28/2007,9709
2007,3,3/29/2007,9696
2007,3,3/30/2007,11092
2007,3,3/31/2007,10076
2007,4,4/1/2007,9314
2007,4,4/2/2007,9848
2007,4,4/3/2007,10291
2007,4,4/4/2007,9688
2007,4,4/5/2007,9632
2007,4,4/6/2007,9692
2007,4,4/7/2007,9353
2007,4,4/8/2007,9541
2007,4,4/9/2007,10446
2007,4,4/10/2007,10281
2007,4,4/11/2007,11331
2007,4,4/12/2007,11692
2007,4,4/13/2007,11104
2007,4,4/14/2007,13115
2007,4,4/15/2007,13875
2007,4,4/16/2007,11004
2007,4,4/17/2007,10296
2007,4,4/18/2007,10970
2007,4,4/19/2007,7946
2007,4,4/20/2007,7684
2007,4,4/21/2007,8513
2007,4,4/22/2007,14557
2007,4,4/23/2007,15962
2007,4,4/24/2007,16330
2007,4,4/25/2007,16873
2007,4,4/26/2007,15335
2007,4,4/27/2007,12767
2007,4,4/28/2007,11372
2007,4,4/29/2007,10226
2007,4,4/30/2007,10149
2007,5,5/1/2007,9307
2007,5,5/2/2007,9543
2007,5,5/3/2007,9857
2007,5,5/4/2007,10699
2007,5,5/5/2007,11876
2007,5,5/6/2007,12736
2007,5,5/7/2007,12011
2007,5,5/8/2007,10322
2007,5,5/9/2007,9500
2007,5,5/10/2007,9101
2007,5,5/11/2007,9117
2007,5,5/12/2007,9243
2007,5,5/13/2007,9569
2007,5,5/14/2007,9409
2007,5,5/15/2007,8978
2007,5,5/16/2007,9373
2007,5,5/17/2007,9010
2007,5,5/18/2007,9610
2007,5,5/19/2007,9726
2007,5,5/20/2007,9379
2007,5,5/21/2007,9950
2007,5,5/22/2007,10086
2007,5,5/23/2007,9971
2007,5,5/24/2007,9131
2007,5,5/25/2007,8376
2007,5,5/26/2007,7609
2007,5,5/27/2007,7131
2007,5,5/28/2007,7111
2007,5,5/29/2007,7161
2007,5,5/30/2007,7975
2007,5,5/31/2007,7907
2007,6,6/1/2007,7824
2007,6,6/2/2007,7886
2007,6,6/3/2007,8151
2007,6,6/4/2007,8610
2007,6,6/5/2007,8164
2007,6,6/6/2007,9091
2007,6,6/7/2007,8890
2007,6,6/8/2007,9355
2007,6,6/9/2007,9907
2007,6,6/10/2007,9461
2007,6,6/11/2007,9499
2007,6,6/12/2007,8670
2007,6,6/13/2007,6860
2007,6,6/14/2007,5742
2007,6,6/15/2007,5473
2007,6,6/16/2007,6161
2007,6,6/17/2007,7177
2007,6,6/18/2007,7740
2007,6,6/19/2007,6879
2007,6,6/20/2007,7322
2007,6,6/21/2007,7527
2007,6,6/22/2007,6823
2007,6,6/23/2007,6497
2007,6,6/24/2007,7126
2007,6,6/25/2007,7224
2007,6,6/26/2007,6841
2007,6,6/27/2007,7618
2007,6,6/28/2007,7399
2007,6,6/29/2007,9028
2007,6,6/30/2007,10450
2007,7,7/1/2007,5830
2007,7,7/2/2007,6541
2007,7,7/3/2007,7525
2007,7,7/4/2007,6845
2007,7,7/5/2007,5527
2007,7,7/6/2007,4888
2007,7,7/7/2007,5841
2007,7,7/8/2007,4825
2007,7,7/9/2007,4292
2007,7,7/10/2007,4678
2007,7,7/11/2007,4280
2007,7,7/12/2007,5686
2007,7,7/13/2007,6494
2007,7,7/14/2007,5315
2007,7,7/15/2007,5407
2007,7,7/16/2007,5390
2007,7,7/17/2007,5642
2007,7,7/18/2007,5409
2007,7,7/19/2007,5736
2007,7,7/20/2007,5755
2007,7,7/21/2007,7151
2007,7,7/22/2007,6382
2007,7,7/23/2007,5965
2007,7,7/24/2007,5230
2007,7,7/25/2007,5453
2007,7,7/26/2007,4643
2007,7,7/27/2007,4188
2007,7,7/28/2007,4211
2007,7,7/29/2007,4165
2007,7,7/30/2007,3743
2007,7,7/31/2007,3148
2007,8,8/1/2007,2931
2007,8,8/2/2007,2688
2007,8,8/3/2007,3109
2007,8,8/4/2007,4167
2007,8,8/5/2007,2394
2007,8,8/6/2007,3484
2007,8,8/7/2007,3599
2007,8,8/8/2007,3424
2007,8,8/9/2007,3885
2007,8,8/10/2007,4286
2007,8,8/11/2007,4584
2007,8,8/12/2007,4203
2007,8,8/13/2007,4463
2007,8,8/14/2007,4144
2007,8,8/15/2007,4067
2007,8,8/16/2007,4042
2007,8,8/17/2007,3561
2007,8,8/18/2007,2950
2007,8,8/19/2007,3325
2007,8,8/20/2007,3295
2007,8,8/21/2007,2747
2007,8,8/22/2007,2723
2007,8,8/23/2007,2797
2007,8,8/24/2007,3045
2007,8,8/25/2007,4377
2007,8,8/26/2007,4335
2007,8,8/27/2007,4709
2007,8,8/28/2007,4620
2007,8,8/29/2007,4352
2007,8,8/30/2007,4628
2007,8,8/31/2007,4917
2007,9,9/1/2007,4796
2007,9,9/2/2007,5127
2007,9,9/3/2007,4916
2007,9,9/4/2007,4765
2007,9,9/5/2007,5264
2007,9,9/6/2007,4905
2007,9,9/7/2007,4724
2007,9,9/8/2007,5060
2007,9,9/9/2007,4685
2007,9,9/10/2007,4937
2007,9,9/11/2007,4539
2007,9,9/12/2007,4914
2007,9,9/13/2007,5577
2007,9,9/14/2007,5496
2007,9,9/15/2007,5082
2007,9,9/16/2007,5544
2007,9,9/17/2007,6035
2007,9,9/18/2007,5322
2007,9,9/19/2007,4671
2007,9,9/20/2007,5595
2007,9,9/21/2007,5139
2007,9,9/22/2007,4728
2007,9,9/23/2007,4965
2007,9,9/24/2007,5330
2007,9,9/25/2007,4050
2007,9,9/26/2007,3347
2007,9,9/27/2007,1187
2007,9,9/28/2007,857
2007,9,9/29/2007,2869
2007,9,9/30/2007,1089
2007,10,10/1/2007,3103
2007,10,10/2/2007,2768
2007,10,10/3/2007,3044
2007,10,10/4/2007,3468
2007,10,10/5/2007,3863
2007,10,10/6/2007,3816
2007,10,10/7/2007,3274
2007,10,10/8/2007,3092
2007,10,10/9/2007,2786
2007,10,10/10/2007,5470
2007,10,10/11/2007,4903
2007,10,10/12/2007,6729
2007,10,10/13/2007,6268
2007,10,10/14/2007,6078
2007,10,10/15/2007,3660
2007,10,10/16/2007,4366
2007,10,10/17/2007,2854
2007,10,10/18/2007,3029
2007,10,10/19/2007,2828
2007,10,10/20/2007,3521
2007,10,10/21/2007,2938
2007,10,10/22/2007,3115
2007,10,10/23/2007,3607
2007,10,10/24/2007,2981
2007,10,10/25/2007,2836
2007,10,10/26/2007,2751
2007,10,10/27/2007,3452
2007,10,10/28/2007,3757
2007,10,10/29/2007,2774
