"Date","Year","Month","Day","Tributary","Area","Temp"
2008-01-11,2008,1,11,"Deer Creek","Upper",4.19
2008-01-12,2008,1,12,"Deer Creek","Upper",4.31
2008-01-13,2008,1,13,"Deer Creek","Upper",3.97
2008-01-14,2008,1,14,"Deer Creek","Upper",3.6
2008-01-15,2008,1,15,"Deer Creek","Upper",3.33
2008-01-16,2008,1,16,"Deer Creek","Upper",2.91
2008-01-17,2008,1,17,"Deer Creek","Upper",2.81
2008-01-18,2008,1,18,"Deer Creek","Upper",2.9
2008-01-19,2008,1,19,"Deer Creek","Upper",2.87
2008-01-20,2008,1,20,"Deer Creek","Upper",2.81
2008-01-21,2008,1,21,"Deer Creek","Upper",2.72
2008-01-22,2008,1,22,"Deer Creek","Upper",2.62
2008-01-23,2008,1,23,"Deer Creek","Upper",2.64
2008-01-24,2008,1,24,"Deer Creek","Upper",2.78
2008-01-25,2008,1,25,"Deer Creek","Upper",3.27
2008-01-26,2008,1,26,"Deer Creek","Upper",3.94
2008-01-27,2008,1,27,"Deer Creek","Upper",3.96
2008-01-28,2008,1,28,"Deer Creek","Upper",3.39
2008-01-29,2008,1,29,"Deer Creek","Upper",2.97
2008-01-30,2008,1,30,"Deer Creek","Upper",2.94
2008-01-31,2008,1,31,"Deer Creek","Upper",3.07
2008-02-01,2008,2,1,"Deer Creek","Upper",3.1
2008-02-02,2008,2,2,"Deer Creek","Upper",3.08
2008-02-03,2008,2,3,"Deer Creek","Upper",3.13
2008-02-04,2008,2,4,"Deer Creek","Upper",2.98
2008-02-05,2008,2,5,"Deer Creek","Upper",2.91
2008-02-06,2008,2,6,"Deer Creek","Upper",3.26
2008-02-07,2008,2,7,"Deer Creek","Upper",3.57
2008-02-08,2008,2,8,"Deer Creek","Upper",3.72
2008-02-09,2008,2,9,"Deer Creek","Upper",3.87
2008-02-10,2008,2,10,"Deer Creek","Upper",4.1
2008-02-11,2008,2,11,"Deer Creek","Upper",4.38
2008-02-12,2008,2,12,"Deer Creek","Upper",4.52
2008-02-13,2008,2,13,"Deer Creek","Upper",4.16
2008-02-14,2008,2,14,"Deer Creek","Upper",3.58
2008-02-15,2008,2,15,"Deer Creek","Upper",3.55
2008-02-16,2008,2,16,"Deer Creek","Upper",3.83
2008-02-17,2008,2,17,"Deer Creek","Upper",4.08
2008-02-18,2008,2,18,"Deer Creek","Upper",4.24
2008-02-19,2008,2,19,"Deer Creek","Upper",4.34
2008-02-20,2008,2,20,"Deer Creek","Upper",4.4
2008-02-21,2008,2,21,"Deer Creek","Upper",4.32
2008-02-22,2008,2,22,"Deer Creek","Upper",4.27
2008-02-23,2008,2,23,"Deer Creek","Upper",4.19
2008-02-24,2008,2,24,"Deer Creek","Upper",4.26
2008-02-25,2008,2,25,"Deer Creek","Upper",4.51
2008-02-26,2008,2,26,"Deer Creek","Upper",4.67
2008-02-27,2008,2,27,"Deer Creek","Upper",4.92
2008-02-28,2008,2,28,"Deer Creek","Upper",5.24
2008-02-29,2008,2,29,"Deer Creek","Upper",5.48
2008-03-01,2008,3,1,"Deer Creek","Upper",5.23
2008-03-02,2008,3,2,"Deer Creek","Upper",4.74
2008-03-03,2008,3,3,"Deer Creek","Upper",4.67
2008-03-04,2008,3,4,"Deer Creek","Upper",4.82
2008-03-05,2008,3,5,"Deer Creek","Upper",4.78
2008-03-06,2008,3,6,"Deer Creek","Upper",4.61
2008-03-07,2008,3,7,"Deer Creek","Upper",4.67
2008-03-08,2008,3,8,"Deer Creek","Upper",5.1
2008-03-09,2008,3,9,"Deer Creek","Upper",5.53
2008-03-10,2008,3,10,"Deer Creek","Upper",5.87
2008-03-11,2008,3,11,"Deer Creek","Upper",6.19
2008-03-12,2008,3,12,"Deer Creek","Upper",6.37
2008-03-13,2008,3,13,"Deer Creek","Upper",6.09
2008-03-14,2008,3,14,"Deer Creek","Upper",5.3
2008-03-15,2008,3,15,"Deer Creek","Upper",4.63
2008-03-16,2008,3,16,"Deer Creek","Upper",4.45
2008-03-17,2008,3,17,"Deer Creek","Upper",4.87
2008-03-18,2008,3,18,"Deer Creek","Upper",5.54
2008-03-19,2008,3,19,"Deer Creek","Upper",5.51
2008-03-20,2008,3,20,"Deer Creek","Upper",5.34
2008-03-21,2008,3,21,"Deer Creek","Upper",5.43
2008-03-22,2008,3,22,"Deer Creek","Upper",5.6
2008-03-23,2008,3,23,"Deer Creek","Upper",5.93
2008-03-24,2008,3,24,"Deer Creek","Upper",6.12
2008-03-25,2008,3,25,"Deer Creek","Upper",6.2
2008-03-26,2008,3,26,"Deer Creek","Upper",5.73
2008-03-27,2008,3,27,"Deer Creek","Upper",5.05
2008-03-28,2008,3,28,"Deer Creek","Upper",4.81
2008-03-29,2008,3,29,"Deer Creek","Upper",4.93
2008-03-30,2008,3,30,"Deer Creek","Upper",5.13
2008-03-31,2008,3,31,"Deer Creek","Upper",5.22
2008-04-01,2008,4,1,"Deer Creek","Upper",5.33
2008-04-02,2008,4,2,"Deer Creek","Upper",5.64
2008-04-03,2008,4,3,"Deer Creek","Upper",6.09
2008-04-04,2008,4,4,"Deer Creek","Upper",6.1
2008-04-05,2008,4,5,"Deer Creek","Upper",6.09
2008-04-06,2008,4,6,"Deer Creek","Upper",6.22
2008-04-07,2008,4,7,"Deer Creek","Upper",6.25
2008-04-08,2008,4,8,"Deer Creek","Upper",6.12
2008-04-09,2008,4,9,"Deer Creek","Upper",6.07
2008-04-10,2008,4,10,"Deer Creek","Upper",6.36
2008-04-11,2008,4,11,"Deer Creek","Upper",6.88
2008-04-12,2008,4,12,"Deer Creek","Upper",7.43
2008-04-13,2008,4,13,"Deer Creek","Upper",7.72
2008-04-14,2008,4,14,"Deer Creek","Upper",7.25
2008-04-15,2008,4,15,"Deer Creek","Upper",6.36
2008-04-16,2008,4,16,"Deer Creek","Upper",6.2
2008-04-17,2008,4,17,"Deer Creek","Upper",6.75
2008-04-18,2008,4,18,"Deer Creek","Upper",7.19
2008-04-19,2008,4,19,"Deer Creek","Upper",6.76
2008-04-20,2008,4,20,"Deer Creek","Upper",5.99
2008-04-21,2008,4,21,"Deer Creek","Upper",5.69
2008-04-22,2008,4,22,"Deer Creek","Upper",5.53
2008-04-23,2008,4,23,"Deer Creek","Upper",5.55
2008-04-24,2008,4,24,"Deer Creek","Upper",6
2008-04-25,2008,4,25,"Deer Creek","Upper",6.83
2008-04-26,2008,4,26,"Deer Creek","Upper",7.87
2008-04-27,2008,4,27,"Deer Creek","Upper",8.68
2008-04-28,2008,4,28,"Deer Creek","Upper",8.87
2008-04-29,2008,4,29,"Deer Creek","Upper",8.02
2008-04-30,2008,4,30,"Deer Creek","Upper",6.96
2008-05-01,2008,5,1,"Deer Creek","Upper",6.88
2008-05-02,2008,5,2,"Deer Creek","Upper",7.18
2008-05-03,2008,5,3,"Deer Creek","Upper",7.65
2008-05-04,2008,5,4,"Deer Creek","Upper",8.18
2008-05-05,2008,5,5,"Deer Creek","Upper",8.59
2008-05-06,2008,5,6,"Deer Creek","Upper",8.93
2008-05-07,2008,5,7,"Deer Creek","Upper",8.9
2008-05-08,2008,5,8,"Deer Creek","Upper",8.73
2008-05-09,2008,5,9,"Deer Creek","Upper",8.66
2008-05-10,2008,5,10,"Deer Creek","Upper",8.86
2008-05-11,2008,5,11,"Deer Creek","Upper",8.84
2008-05-12,2008,5,12,"Deer Creek","Upper",8.58
2008-05-13,2008,5,13,"Deer Creek","Upper",8.93
2008-05-14,2008,5,14,"Deer Creek","Upper",9.64
2008-05-15,2008,5,15,"Deer Creek","Upper",10.43
2008-05-16,2008,5,16,"Deer Creek","Upper",11.18
2008-05-17,2008,5,17,"Deer Creek","Upper",11.66
2008-05-18,2008,5,18,"Deer Creek","Upper",11.88
2008-05-19,2008,5,19,"Deer Creek","Upper",11.64
2008-05-20,2008,5,20,"Deer Creek","Upper",10.54
2008-05-21,2008,5,21,"Deer Creek","Upper",9.32
2008-05-22,2008,5,22,"Deer Creek","Upper",8.88
2008-05-23,2008,5,23,"Deer Creek","Upper",8.65
2008-05-24,2008,5,24,"Deer Creek","Upper",8.31
2008-05-25,2008,5,25,"Deer Creek","Upper",8.48
2008-05-26,2008,5,26,"Deer Creek","Upper",8.79
2008-05-27,2008,5,27,"Deer Creek","Upper",9
2008-05-28,2008,5,28,"Deer Creek","Upper",9.44
2008-05-29,2008,5,29,"Deer Creek","Upper",9.72
2008-05-30,2008,5,30,"Deer Creek","Upper",10
2008-05-31,2008,5,31,"Deer Creek","Upper",10.33
2008-06-01,2008,6,1,"Deer Creek","Upper",10.67
2008-06-02,2008,6,2,"Deer Creek","Upper",11.01
2008-06-03,2008,6,3,"Deer Creek","Upper",10.97
2008-06-04,2008,6,4,"Deer Creek","Upper",10.53
2008-06-05,2008,6,5,"Deer Creek","Upper",10.5
2008-06-06,2008,6,6,"Deer Creek","Upper",10.53
2008-06-07,2008,6,7,"Deer Creek","Upper",10.41
2008-06-08,2008,6,8,"Deer Creek","Upper",10.96
2008-06-09,2008,6,9,"Deer Creek","Upper",11.46
2008-06-10,2008,6,10,"Deer Creek","Upper",11.07
2008-06-11,2008,6,11,"Deer Creek","Upper",10.67
2008-06-12,2008,6,12,"Deer Creek","Upper",11.1
2008-06-13,2008,6,13,"Deer Creek","Upper",11.97
2008-06-14,2008,6,14,"Deer Creek","Upper",12.52
2008-06-15,2008,6,15,"Deer Creek","Upper",12.68
2008-06-16,2008,6,16,"Deer Creek","Upper",12.83
2008-06-17,2008,6,17,"Deer Creek","Upper",12.84
2008-06-18,2008,6,18,"Deer Creek","Upper",12.75
2008-06-19,2008,6,19,"Deer Creek","Upper",12.84
2008-06-20,2008,6,20,"Deer Creek","Upper",13.43
2008-06-21,2008,6,21,"Deer Creek","Upper",13.81
2008-06-22,2008,6,22,"Deer Creek","Upper",13.59
2008-06-23,2008,6,23,"Deer Creek","Upper",13.47
2008-06-24,2008,6,24,"Deer Creek","Upper",13.34
2008-06-25,2008,6,25,"Deer Creek","Upper",13.08
2008-06-26,2008,6,26,"Deer Creek","Upper",13.29
2008-06-27,2008,6,27,"Deer Creek","Upper",13.79
2008-06-28,2008,6,28,"Deer Creek","Upper",13.77
2008-06-29,2008,6,29,"Deer Creek","Upper",13.64
2008-06-30,2008,6,30,"Deer Creek","Upper",13.66
2008-07-01,2008,7,1,"Deer Creek","Upper",13.73
2008-07-02,2008,7,2,"Deer Creek","Upper",13.96
2008-07-03,2008,7,3,"Deer Creek","Upper",13.96
2008-07-04,2008,7,4,"Deer Creek","Upper",13.78
2008-07-05,2008,7,5,"Deer Creek","Upper",13.99
2008-07-06,2008,7,6,"Deer Creek","Upper",14.59
2008-07-07,2008,7,7,"Deer Creek","Upper",15.19
2008-07-08,2008,7,8,"Deer Creek","Upper",15.14
2008-07-09,2008,7,9,"Deer Creek","Upper",14.94
2008-07-10,2008,7,10,"Deer Creek","Upper",14.92
2008-07-11,2008,7,11,"Deer Creek","Upper",14.67
2008-07-12,2008,7,12,"Deer Creek","Upper",14.45
2008-07-13,2008,7,13,"Deer Creek","Upper",14.55
2008-07-14,2008,7,14,"Deer Creek","Upper",14.82
2008-07-15,2008,7,15,"Deer Creek","Upper",14.7
2008-07-16,2008,7,16,"Deer Creek","Upper",14.47
2008-07-17,2008,7,17,"Deer Creek","Upper",14.45
2008-07-18,2008,7,18,"Deer Creek","Upper",14.49
2008-07-19,2008,7,19,"Deer Creek","Upper",14.46
2008-07-20,2008,7,20,"Deer Creek","Upper",14.19
2008-07-21,2008,7,21,"Deer Creek","Upper",13.92
2008-07-22,2008,7,22,"Deer Creek","Upper",13.84
2008-07-23,2008,7,23,"Deer Creek","Upper",13.92
2008-07-24,2008,7,24,"Deer Creek","Upper",14.03
2008-07-25,2008,7,25,"Deer Creek","Upper",14.01
2008-07-26,2008,7,26,"Deer Creek","Upper",14.05
2008-07-27,2008,7,27,"Deer Creek","Upper",14.08
2008-07-28,2008,7,28,"Deer Creek","Upper",14.04
2008-07-29,2008,7,29,"Deer Creek","Upper",14.06
2008-07-30,2008,7,30,"Deer Creek","Upper",14.11
2008-07-31,2008,7,31,"Deer Creek","Upper",14.14
2008-08-01,2008,8,1,"Deer Creek","Upper",14.17
2008-08-02,2008,8,2,"Deer Creek","Upper",14.17
2008-08-03,2008,8,3,"Deer Creek","Upper",14.1
2008-08-04,2008,8,4,"Deer Creek","Upper",14.04
2008-08-05,2008,8,5,"Deer Creek","Upper",14.11
2008-08-06,2008,8,6,"Deer Creek","Upper",14.29
2008-08-07,2008,8,7,"Deer Creek","Upper",14.23
2008-08-08,2008,8,8,"Deer Creek","Upper",13.82
2008-08-09,2008,8,9,"Deer Creek","Upper",13.75
2008-08-10,2008,8,10,"Deer Creek","Upper",14
2008-08-11,2008,8,11,"Deer Creek","Upper",14.15
2008-08-12,2008,8,12,"Deer Creek","Upper",14.34
2008-08-13,2008,8,13,"Deer Creek","Upper",14.61
2008-08-14,2008,8,14,"Deer Creek","Upper",14.79
2008-08-15,2008,8,15,"Deer Creek","Upper",14.88
2008-08-16,2008,8,16,"Deer Creek","Upper",14.83
2008-08-17,2008,8,17,"Deer Creek","Upper",14.5
2008-08-18,2008,8,18,"Deer Creek","Upper",14.02
2008-08-19,2008,8,19,"Deer Creek","Upper",13.81
2008-08-20,2008,8,20,"Deer Creek","Upper",14.09
2008-08-21,2008,8,21,"Deer Creek","Upper",14.21
2008-08-22,2008,8,22,"Deer Creek","Upper",14.14
2008-08-23,2008,8,23,"Deer Creek","Upper",14.17
2008-08-24,2008,8,24,"Deer Creek","Upper",14.25
2008-08-25,2008,8,25,"Deer Creek","Upper",13.94
2008-08-26,2008,8,26,"Deer Creek","Upper",13.56
2008-08-27,2008,8,27,"Deer Creek","Upper",13.28
2008-08-28,2008,8,28,"Deer Creek","Upper",13.3
2008-08-29,2008,8,29,"Deer Creek","Upper",13.83
2008-08-30,2008,8,30,"Deer Creek","Upper",13.66
2008-08-31,2008,8,31,"Deer Creek","Upper",12.45
2008-09-01,2008,9,1,"Deer Creek","Upper",11.77
2008-09-02,2008,9,2,"Deer Creek","Upper",12.2
2008-09-03,2008,9,3,"Deer Creek","Upper",12.67
2008-09-04,2008,9,4,"Deer Creek","Upper",12.89
2008-09-05,2008,9,5,"Deer Creek","Upper",13.03
2008-09-06,2008,9,6,"Deer Creek","Upper",13.19
2008-09-07,2008,9,7,"Deer Creek","Upper",13.28
2008-09-08,2008,9,8,"Deer Creek","Upper",13.16
2008-09-09,2008,9,9,"Deer Creek","Upper",12.94
2008-09-10,2008,9,10,"Deer Creek","Upper",12.9
2008-09-11,2008,9,11,"Deer Creek","Upper",12.93
2008-09-12,2008,9,12,"Deer Creek","Upper",12.75
2008-09-13,2008,9,13,"Deer Creek","Upper",12.62
2008-09-14,2008,9,14,"Deer Creek","Upper",12.66
2008-09-15,2008,9,15,"Deer Creek","Upper",12.66
2008-09-16,2008,9,16,"Deer Creek","Upper",12.49
2008-09-17,2008,9,17,"Deer Creek","Upper",12.21
2008-09-18,2008,9,18,"Deer Creek","Upper",11.99
2008-09-19,2008,9,19,"Deer Creek","Upper",11.84
2008-09-20,2008,9,20,"Deer Creek","Upper",11.78
2008-09-21,2008,9,21,"Deer Creek","Upper",11.64
2008-09-22,2008,9,22,"Deer Creek","Upper",11.32
2008-09-23,2008,9,23,"Deer Creek","Upper",11.26
2008-09-24,2008,9,24,"Deer Creek","Upper",11.36
2008-09-25,2008,9,25,"Deer Creek","Upper",11.25
2008-09-26,2008,9,26,"Deer Creek","Upper",11.13
2008-09-27,2008,9,27,"Deer Creek","Upper",11.08
2008-09-28,2008,9,28,"Deer Creek","Upper",11.13
2008-09-29,2008,9,29,"Deer Creek","Upper",11.22
2008-09-30,2008,9,30,"Deer Creek","Upper",11.21
2008-10-01,2008,10,1,"Deer Creek","Upper",11.15
2008-10-02,2008,10,2,"Deer Creek","Upper",10.77
2008-10-03,2008,10,3,"Deer Creek","Upper",9.85
2008-10-04,2008,10,4,"Deer Creek","Upper",9.3
2008-10-05,2008,10,5,"Deer Creek","Upper",9.45
2008-10-06,2008,10,6,"Deer Creek","Upper",9.59
2008-10-07,2008,10,7,"Deer Creek","Upper",9.62
2008-10-08,2008,10,8,"Deer Creek","Upper",9.28
2008-10-09,2008,10,9,"Deer Creek","Upper",8.26
2008-10-10,2008,10,10,"Deer Creek","Upper",7.18
2008-10-11,2008,10,11,"Deer Creek","Upper",6.64
2008-10-12,2008,10,12,"Deer Creek","Upper",6.51
2008-10-13,2008,10,13,"Deer Creek","Upper",6.84
2008-10-14,2008,10,14,"Deer Creek","Upper",7.27
2008-10-15,2008,10,15,"Deer Creek","Upper",7.52
2008-10-16,2008,10,16,"Deer Creek","Upper",7.9
2008-10-17,2008,10,17,"Deer Creek","Upper",8.08
2008-10-18,2008,10,18,"Deer Creek","Upper",8.01
2008-10-19,2008,10,19,"Deer Creek","Upper",8.05
2008-10-20,2008,10,20,"Deer Creek","Upper",8
2008-10-21,2008,10,21,"Deer Creek","Upper",7.65
2008-10-22,2008,10,22,"Deer Creek","Upper",7.51
2008-10-23,2008,10,23,"Deer Creek","Upper",7.64
2008-10-24,2008,10,24,"Deer Creek","Upper",7.66
2008-10-25,2008,10,25,"Deer Creek","Upper",7.67
2008-10-26,2008,10,26,"Deer Creek","Upper",7.6
2008-10-27,2008,10,27,"Deer Creek","Upper",7.46
2008-10-28,2008,10,28,"Deer Creek","Upper",7.43
2008-10-29,2008,10,29,"Deer Creek","Upper",7.4
2008-10-30,2008,10,30,"Deer Creek","Upper",7.21
2008-10-31,2008,10,31,"Deer Creek","Upper",7.27
2008-11-01,2008,11,1,"Deer Creek","Upper",7.3
2008-11-02,2008,11,2,"Deer Creek","Upper",7.05
2008-11-03,2008,11,3,"Deer Creek","Upper",6.62
2008-11-04,2008,11,4,"Deer Creek","Upper",6.01
2008-11-05,2008,11,5,"Deer Creek","Upper",5.66
2008-11-06,2008,11,6,"Deer Creek","Upper",5.86
2008-11-07,2008,11,7,"Deer Creek","Upper",6.18
2008-11-08,2008,11,8,"Deer Creek","Upper",6.28
2008-11-09,2008,11,9,"Deer Creek","Upper",6.21
2008-11-10,2008,11,10,"Deer Creek","Upper",5.97
2008-11-11,2008,11,11,"Deer Creek","Upper",5.91
2008-11-12,2008,11,12,"Deer Creek","Upper",6.17
2008-11-13,2008,11,13,"Deer Creek","Upper",6.57
2008-11-14,2008,11,14,"Deer Creek","Upper",6.72
2008-11-15,2008,11,15,"Deer Creek","Upper",6.61
2008-11-16,2008,11,16,"Deer Creek","Upper",6.47
2008-11-17,2008,11,17,"Deer Creek","Upper",6.36
2008-11-18,2008,11,18,"Deer Creek","Upper",6.23
2008-11-19,2008,11,19,"Deer Creek","Upper",5.99
2008-11-20,2008,11,20,"Deer Creek","Upper",5.65
2008-11-21,2008,11,21,"Deer Creek","Upper",5.32
2008-11-22,2008,11,22,"Deer Creek","Upper",5.08
2008-11-23,2008,11,23,"Deer Creek","Upper",4.93
2008-11-24,2008,11,24,"Deer Creek","Upper",5.01
2008-11-25,2008,11,25,"Deer Creek","Upper",5.16
2008-11-26,2008,11,26,"Deer Creek","Upper",5.31
2008-11-27,2008,11,27,"Deer Creek","Upper",5.41
2008-11-28,2008,11,28,"Deer Creek","Upper",5.26
2008-11-29,2008,11,29,"Deer Creek","Upper",5.23
2008-11-30,2008,11,30,"Deer Creek","Upper",5.21
2008-12-01,2008,12,1,"Deer Creek","Upper",5.11
2008-12-02,2008,12,2,"Deer Creek","Upper",5.11
2008-12-03,2008,12,3,"Deer Creek","Upper",4.73
2008-12-04,2008,12,4,"Deer Creek","Upper",4.22
2008-12-05,2008,12,5,"Deer Creek","Upper",3.98
2008-12-06,2008,12,6,"Deer Creek","Upper",3.98
2008-12-07,2008,12,7,"Deer Creek","Upper",3.96
2008-12-08,2008,12,8,"Deer Creek","Upper",3.71
2008-12-09,2008,12,9,"Deer Creek","Upper",3.43
2008-12-10,2008,12,10,"Deer Creek","Upper",3.34
2008-12-11,2008,12,11,"Deer Creek","Upper",3.35
2008-12-12,2008,12,12,"Deer Creek","Upper",3.38
2008-12-13,2008,12,13,"Deer Creek","Upper",3.24
2008-12-14,2008,12,14,"Deer Creek","Upper",3.02
2008-12-15,2008,12,15,"Deer Creek","Upper",2.99
2008-12-16,2008,12,16,"Deer Creek","Upper",2.6
2008-12-17,2008,12,17,"Deer Creek","Upper",1.99
2008-12-18,2008,12,18,"Deer Creek","Upper",2.02
2008-12-19,2008,12,19,"Deer Creek","Upper",2.38
2008-12-20,2008,12,20,"Deer Creek","Upper",2.63
2008-12-21,2008,12,21,"Deer Creek","Upper",2.89
2008-12-22,2008,12,22,"Deer Creek","Upper",2.95
2008-12-23,2008,12,23,"Deer Creek","Upper",2.99
2008-12-24,2008,12,24,"Deer Creek","Upper",3.22
2008-12-25,2008,12,25,"Deer Creek","Upper",3.18
2008-12-26,2008,12,26,"Deer Creek","Upper",2.88
2008-12-27,2008,12,27,"Deer Creek","Upper",2.86
2008-12-28,2008,12,28,"Deer Creek","Upper",3.15
2008-12-29,2008,12,29,"Deer Creek","Upper",3.46
2008-12-30,2008,12,30,"Deer Creek","Upper",3.45
2008-12-31,2008,12,31,"Deer Creek","Upper",3.35
2009-01-01,2009,1,1,"Deer Creek","Upper",3.26
2009-01-02,2009,1,2,"Deer Creek","Upper",3.06
2009-01-03,2009,1,3,"Deer Creek","Upper",2.68
2009-01-04,2009,1,4,"Deer Creek","Upper",2.49
2009-01-05,2009,1,5,"Deer Creek","Upper",2.66
2009-01-06,2009,1,6,"Deer Creek","Upper",2.98
2009-01-07,2009,1,7,"Deer Creek","Upper",3.33
2009-01-08,2009,1,8,"Deer Creek","Upper",3.27
2009-01-09,2009,1,9,"Deer Creek","Upper",3.02
2009-01-10,2009,1,10,"Deer Creek","Upper",2.89
2009-01-11,2009,1,11,"Deer Creek","Upper",3.17
2009-01-12,2009,1,12,"Deer Creek","Upper",3.79
2009-01-13,2009,1,13,"Deer Creek","Upper",3.91
2009-01-14,2009,1,14,"Deer Creek","Upper",3.74
2009-01-15,2009,1,15,"Deer Creek","Upper",3.81
2009-01-16,2009,1,16,"Deer Creek","Upper",3.86
2009-01-17,2009,1,17,"Deer Creek","Upper",3.71
2009-01-18,2009,1,18,"Deer Creek","Upper",3.62
2009-01-19,2009,1,19,"Deer Creek","Upper",3.69
2009-01-20,2009,1,20,"Deer Creek","Upper",3.8
2009-01-21,2009,1,21,"Deer Creek","Upper",4.1
2009-01-22,2009,1,22,"Deer Creek","Upper",4.47
2009-01-23,2009,1,23,"Deer Creek","Upper",4.92
2009-01-24,2009,1,24,"Deer Creek","Upper",5.21
2009-01-25,2009,1,25,"Deer Creek","Upper",4.6
2009-01-26,2009,1,26,"Deer Creek","Upper",3.52
2009-01-27,2009,1,27,"Deer Creek","Upper",2.9
2009-01-28,2009,1,28,"Deer Creek","Upper",2.97
2009-01-29,2009,1,29,"Deer Creek","Upper",3.3
2009-01-30,2009,1,30,"Deer Creek","Upper",3.58
2009-01-31,2009,1,31,"Deer Creek","Upper",3.82
2009-02-01,2009,2,1,"Deer Creek","Upper",3.92
2009-02-02,2009,2,2,"Deer Creek","Upper",3.93
2009-02-03,2009,2,3,"Deer Creek","Upper",4.04
2009-02-04,2009,2,4,"Deer Creek","Upper",4.27
2009-02-05,2009,2,5,"Deer Creek","Upper",4.53
2009-02-06,2009,2,6,"Deer Creek","Upper",4.64
2009-02-07,2009,2,7,"Deer Creek","Upper",4.51
2009-02-08,2009,2,8,"Deer Creek","Upper",4.37
2009-02-09,2009,2,9,"Deer Creek","Upper",3.96
2009-02-10,2009,2,10,"Deer Creek","Upper",3.5
2009-02-11,2009,2,11,"Deer Creek","Upper",3.4
2009-02-12,2009,2,12,"Deer Creek","Upper",3.47
2009-02-13,2009,2,13,"Deer Creek","Upper",3.32
2009-02-14,2009,2,14,"Deer Creek","Upper",3.3
2009-02-15,2009,2,15,"Deer Creek","Upper",3.7
2009-02-16,2009,2,16,"Deer Creek","Upper",3.91
2009-02-17,2009,2,17,"Deer Creek","Upper",4
2009-02-18,2009,2,18,"Deer Creek","Upper",4.18
2009-02-19,2009,2,19,"Deer Creek","Upper",4.28
2009-02-20,2009,2,20,"Deer Creek","Upper",4.32
2009-02-21,2009,2,21,"Deer Creek","Upper",4.69
2009-02-22,2009,2,22,"Deer Creek","Upper",5.06
2009-02-23,2009,2,23,"Deer Creek","Upper",4.95
2009-02-24,2009,2,24,"Deer Creek","Upper",4.62
2009-02-25,2009,2,25,"Deer Creek","Upper",4.58
2009-02-26,2009,2,26,"Deer Creek","Upper",4.67
2009-02-27,2009,2,27,"Deer Creek","Upper",4.48
2009-02-28,2009,2,28,"Deer Creek","Upper",4.68
2009-03-01,2009,3,1,"Deer Creek","Upper",5.42
2009-03-02,2009,3,2,"Deer Creek","Upper",5.26
2009-03-03,2009,3,3,"Deer Creek","Upper",4.5
2009-03-04,2009,3,4,"Deer Creek","Upper",4.16
2009-03-05,2009,3,5,"Deer Creek","Upper",4.07
2009-03-06,2009,3,6,"Deer Creek","Upper",4.1
2009-03-07,2009,3,7,"Deer Creek","Upper",4.17
2009-03-08,2009,3,8,"Deer Creek","Upper",4.24
2009-03-09,2009,3,9,"Deer Creek","Upper",4
2009-03-10,2009,3,10,"Deer Creek","Upper",3.74
2009-03-11,2009,3,11,"Deer Creek","Upper",3.94
2009-03-12,2009,3,12,"Deer Creek","Upper",4.43
2009-03-13,2009,3,13,"Deer Creek","Upper",4.83
2009-03-14,2009,3,14,"Deer Creek","Upper",4.94
2009-03-15,2009,3,15,"Deer Creek","Upper",5.09
2009-03-16,2009,3,16,"Deer Creek","Upper",5.49
2009-03-17,2009,3,17,"Deer Creek","Upper",5.62
2009-03-18,2009,3,18,"Deer Creek","Upper",5.62
2009-03-19,2009,3,19,"Deer Creek","Upper",5.87
2009-03-20,2009,3,20,"Deer Creek","Upper",6.06
2009-03-21,2009,3,21,"Deer Creek","Upper",5.83
2009-03-22,2009,3,22,"Deer Creek","Upper",5.03
2009-03-23,2009,3,23,"Deer Creek","Upper",4.46
2009-03-24,2009,3,24,"Deer Creek","Upper",4.77
2009-03-25,2009,3,25,"Deer Creek","Upper",5.4
2009-03-26,2009,3,26,"Deer Creek","Upper",5.89
2009-03-27,2009,3,27,"Deer Creek","Upper",6.3
2009-03-28,2009,3,28,"Deer Creek","Upper",6.5
2009-03-29,2009,3,29,"Deer Creek","Upper",6.02
2009-03-30,2009,3,30,"Deer Creek","Upper",5.47
2009-03-31,2009,3,31,"Deer Creek","Upper",5.7
2009-04-01,2009,4,1,"Deer Creek","Upper",6.25
2009-04-02,2009,4,2,"Deer Creek","Upper",6.35
2009-04-03,2009,4,3,"Deer Creek","Upper",5.8
2009-04-04,2009,4,4,"Deer Creek","Upper",5.5
2009-04-05,2009,4,5,"Deer Creek","Upper",5.79
2009-04-06,2009,4,6,"Deer Creek","Upper",6.26
2009-04-07,2009,4,7,"Deer Creek","Upper",6.35
2009-04-08,2009,4,8,"Deer Creek","Upper",6.23
2009-04-09,2009,4,9,"Deer Creek","Upper",6.08
2009-04-10,2009,4,10,"Deer Creek","Upper",6.01
2009-04-11,2009,4,11,"Deer Creek","Upper",6.39
2009-04-12,2009,4,12,"Deer Creek","Upper",6.95
2009-04-13,2009,4,13,"Deer Creek","Upper",7.04
2009-04-14,2009,4,14,"Deer Creek","Upper",6.42
2009-04-15,2009,4,15,"Deer Creek","Upper",6.01
2009-04-16,2009,4,16,"Deer Creek","Upper",6.28
2009-04-17,2009,4,17,"Deer Creek","Upper",6.99
2009-04-18,2009,4,18,"Deer Creek","Upper",7.89
2009-04-19,2009,4,19,"Deer Creek","Upper",8.66
2009-04-20,2009,4,20,"Deer Creek","Upper",9.26
